Customer ID,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Churn
6598-AMLO,25,58,201.4,0,0,No,no,0,0,3,Yes,0,ME,377-3139,Male,35,No,No,No,0,No,Month-to-Month,Direct Debit,18,455,,,No
3366-JZNW,53,177,369.5,0,0,No,no,0,1,0,No,0,DC,418-7478,Female,39,No,No,No,0,No,Two Year,Credit Card,11,565,,,No
6525-VSWD,72,185,648,0,0,No,no,0,1,11,Yes,0,GA,385-6952,Female,34,No,No,No,0,Yes,Two Year,Direct Debit,57,4121,,,No
3612-VZJO,56,365,667.8,728,627.2,Yes,yes,0,0,0,No,0,VA,365-9371,Male,50,No,No,No,0,No,Two Year,Direct Debit,17,922,,,No
8288-IFVJ,1,2,6,0,0,No,no,0,3,0,No,0,NY,401-7335,Female,30,No,No,No,0,No,Month-to-Month,Paper Check,9,9,,,No
2300-WVYX,73,502,1165.6,0,0,No,no,0,3,8,Yes,0,AR,385-7157,Male,60,No,No,No,0,No,Two Year,Direct Debit,64,4646,,,No
2987-MPZD,36,47,145.7,0,0,No,no,0,1,4,Yes,0,HI,385-4766,Male,62,No,No,No,0,No,Month-to-Month,Direct Debit,43,1577,,,No
5314-XGQJ,5,11,26.1,0,0,No,no,0,1,1,Yes,0,DE,390-1760,Male,49,No,No,No,0,Yes,Month-to-Month,Direct Debit,42,219,,,No
5446-SSME,45,94,313.4,0,0,No,no,0,3,4,Yes,0,OK,353-4002,Female,75,No,Yes,No,0,Yes,One Year,Credit Card,46,2045,,,No
6700-TKYA,43,74,214.2,0,0,No,no,0,0,0,No,0,ND,393-9548,Male,64,No,No,No,0,No,One Year,Credit Card,8,337,,,No
8829-VSVA,69,448,1033.1,0,0,No,no,0,0,0,No,0,AR,365-2341,Female,23,Yes,No,No,0,No,Two Year,Credit Card,15,1059,,,No
1989-ZEUQ,17,91,258.5,0,0,No,no,0,1,9,Yes,0,MA,420-3042,Male,42,No,No,No,0,No,Month-to-Month,Credit Card,43,734,,,No
2810-PQJE,4,16,33.2,0,0,No,no,0,1,0,No,0,IA,389-8417,Male,30,No,No,No,0,No,Month-to-Month,Paper Check,11,47,,,No
4853-BBMH,70,282,556,0,0,No,no,0,3,4,Yes,0,NY,402-1607,Male,51,No,No,No,0,Yes,One Year,Direct Debit,54,3771,,,No
4286-CXQJ,23,47,92.1,0,0,No,no,0,2,10,Yes,0,PA,379-3037,Male,59,No,No,No,0,No,One Year,Direct Debit,34,784,,,No
7126-IPBQ,72,255,869.2,0,0,No,no,0,2,7,Yes,0,VT,382-1399,Female,72,No,Yes,No,0,Yes,Two Year,Direct Debit,43,3106,,,No
9532-FEIX,1,5,13,0,0,No,no,0,2,5,Yes,0,NC,394-5489,Male,36,No,No,No,0,No,Month-to-Month,Paper Check,47,47,,,No
8588-PKPK,71,246,854.5,0,0,No,no,0,1,14,No,44,CT,387-6065,Male,21,Yes,No,No,0,Yes,One Year,Direct Debit,31,2207,,,No
3436-SNPV,15,79,190,0,0,No,no,0,2,7,Yes,0,IN,382-2026,Male,20,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,39,576,,,No
2733-ZPOH,6,38,87.2,0,0,No,no,0,1,0,No,0,NH,393-8762,Male,24,Yes,No,No,0,No,Month-to-Month,Paper Check,9,50,,,No
3800-JHGC,16,116,262.5,0,0,No,no,0,1,7,Yes,0,NM,339-5423,Female,59,No,No,No,0,Yes,Month-to-Month,Direct Debit,50,813,,,No
7073-JEYW,47,102,281.9,94,517,Yes,yes,0,2,35,Yes,0,WA,366-8939,Female,19,Yes,No,No,0,No,Month-to-Month,Credit Card,38,1796,,,No
9753-AUWC,8,52,125.8,0,0,No,no,0,1,24,No,5,SC,353-2391,Female,21,Yes,No,No,0,Yes,Month-to-Month,Paper Check,37,293,,,No
7909-JGEF,17,65,154.5,0,0,No,no,0,2,4,Yes,0,MT,372-4203,Male,61,No,No,No,0,No,Month-to-Month,Paper Check,17,292,,,No
5558-XZOH,26,59,206.6,0,0,No,no,0,2,1,Yes,0,NM,397-7453,Female,58,No,No,No,0,Yes,One Year,Direct Debit,41,1047,,,No
9769-EXKO,23,96,252.6,0,0,No,no,0,1,2,Yes,0,AZ,366-9015,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,35,797,,,No
5095-HRAY,4,14,30.6,0,0,No,no,0,2,2,Yes,0,CT,356-1654,Female,73,No,Yes,No,0,No,Two Year,Direct Debit,43,186,,,No
6562-ATLI,24,159,387.4,0,0,No,no,0,1,0,No,0,IN,350-1126,Female,48,No,No,No,0,No,Month-to-Month,Paper Check,9,219,,,No
4757-XIQH,4,12,28.3,0,0,No,no,0,0,6,Yes,0,ND,405-1589,Male,69,No,Yes,No,0,No,Two Year,Direct Debit,59,209,,,No
1090-ZOTC,17,45,134.3,0,0,No,no,0,1,0,No,0,NV,333-9643,Male,26,Yes,No,No,0,No,One Year,Paper Check,8,137,,,No
4780-GXOW,20,79,160.3,0,0,No,no,0,2,1,Yes,0,UT,355-6422,Male,52,No,No,No,0,No,Month-to-Month,Paper Check,26,528,,,No
7968-CFOX,38,48,150.5,0,0,No,no,0,1,1,Yes,0,NC,329-5400,Male,81,No,Yes,No,0,No,Two Year,Direct Debit,44,1661,,,No
2095-NQQJ,31,135,341,0,0,No,no,0,2,19,Yes,0,MI,383-6356,Male,20,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,35,1076,,,No
3284-AYVZ,14,50,163.4,0,0,No,no,0,1,5,Yes,0,AR,337-1586,Male,38,No,No,No,0,No,Month-to-Month,Direct Debit,21,287,,,No
5398-DIKE,64,217,512.1,0,0,No,no,0,2,21,Yes,0,NH,336-9273,Female,25,Yes,No,No,0,Yes,Two Year,Paper Check,32,2064,,,No
0356-UCZR,53,145,480.5,0,0,No,no,0,1,0,No,0,TX,415-5476,Female,29,Yes,No,No,0,No,One Year,Paper Check,7,388,,,No
0029-FTVA,27,173,429.3,0,0,No,no,0,1,3,Yes,0,CT,418-8257,Male,30,No,No,No,0,No,One Year,Direct Debit,39,1047,,,No
6963-QYLP,21,103,250.5,0,0,No,no,0,1,0,No,0,NH,407-3121,Female,43,No,No,No,0,No,Two Year,Credit Card,12,260,,,No
5187-PZYV,16,83,222.1,0,0,No,no,0,0,0,No,0,OR,378-1144,Female,32,No,No,No,0,No,One Year,Paper Check,8,129,,,No
5189-SKIW,60,181,358.6,0,0,No,no,0,2,6,Yes,0,SC,359-5091,Male,57,No,No,No,0,No,One Year,Credit Card,23,1393,,,No
5449-CJQK,50,244,452.2,0,0,No,no,0,0,0,No,0,NY,386-6580,Female,57,No,No,No,0,No,Two Year,Paper Check,14,715,,,No
8581-JVQB,29,49,114.5,0,0,No,no,0,2,0,No,0,UT,332-1690,Female,60,No,No,No,0,No,Two Year,Paper Check,8,236,,,No
1517-FWOM,3,18,28.6,12,36.6,Yes,yes,0,0,0,No,0,AL,348-9383,Female,41,No,No,No,0,No,Month-to-Month,Paper Check,8,27,,,No
0894-CTMY,63,381,1009.5,0,0,No,no,0,1,1,Yes,0,DE,420-3857,Female,32,No,No,No,0,Yes,Two Year,Paper Check,28,1787,,,No
1896-DJLE,45,77,180.1,0,0,No,no,0,0,4,No,24,WV,405-2653,Female,55,No,No,No,0,No,Two Year,Credit Card,53,2375,,,No
9639-CDJJ,71,284,707.6,0,0,No,no,0,0,4,Yes,0,NC,352-5663,Female,54,No,No,No,0,Yes,Two Year,Credit Card,36,2518,,,No
5024-NWWY,13,37,90.9,0,0,No,no,0,2,1,Yes,0,CT,402-3908,Male,84,No,Yes,No,0,No,Two Year,Credit Card,13,164,,,No
7899-HFSN,54,189,540.7,0,0,No,no,0,1,0,No,0,OK,350-2340,Male,48,No,No,No,0,No,Two Year,Direct Debit,11,573,,,No
0609-FKTS,8,19,48.7,0,0,No,no,0,2,4,Yes,0,ID,399-7029,Female,37,No,No,No,0,Yes,Month-to-Month,Direct Debit,35,287,,,No
1220-FSQV,4,9,24.6,0,0,No,no,0,1,0,No,0,OR,337-3868,Female,64,No,No,No,0,No,One Year,Paper Check,10,34,,,No
6873-JCIW,39,247,630.7,0,0,No,no,0,2,9,Yes,0,DE,416-9723,Male,36,No,No,No,0,Yes,One Year,Direct Debit,59,2341,,,No
2104-ORNT,71,477,1143.1,0,0,No,no,0,2,0,No,0,WA,337-4403,Female,54,No,No,No,0,No,Two Year,Direct Debit,14,988,,,No
3977-PAQV,51,235,505.6,0,0,No,no,0,2,7,Yes,0,MN,386-3796,Female,38,No,No,No,0,No,Two Year,Paper Check,39,1953,,,No
3316-FKPG,1,6,14,0,0,No,no,0,1,23,No,36,WA,340-4989,Male,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,31,31,,,No
9435-VUDC,74,112,370.3,0,0,No,no,0,2,8,Yes,0,PA,340-6221,Female,48,No,No,No,0,Yes,Two Year,Direct Debit,30,2194,,,No
2686-CAXC,5,25,54.6,0,0,No,no,0,2,0,No,0,WA,362-3107,Female,64,No,No,No,0,No,Month-to-Month,Paper Check,9,51,,,No
4211-YHAV,5,15,42.2,0,0,No,no,0,0,0,No,0,DC,345-1994,Female,60,No,No,No,0,No,Month-to-Month,Credit Card,8,37,,,No
0028-IZYZ,48,324,678.8,0,0,No,no,0,0,2,Yes,0,KY,377-5417,Male,44,No,No,No,0,Yes,One Year,Credit Card,45,2161,,,No
5741-TGXD,17,139,202.2,0,0,No,no,0,0,0,No,0,ID,391-7528,Female,67,No,Yes,No,0,No,One Year,Credit Card,7,121,,,No
5694-LJNV,40,80,158.4,0,0,No,no,0,0,14,Yes,0,WV,393-6053,Male,40,No,No,No,0,Yes,Month-to-Month,Direct Debit,30,1207,,,No
5388-OITX,50,252,749,450,440,Yes,yes,0,0,3,Yes,0,OK,365-9079,Male,67,No,Yes,No,0,No,One Year,Direct Debit,28,1409,,,No
3835-MZPM,43,87,257.1,0,0,No,no,0,0,1,Yes,0,WV,399-3089,Male,39,No,No,No,0,No,Month-to-Month,Direct Debit,28,1217,,,No
3671-EUGD,2,11,29.1,0,0,No,no,0,0,0,No,0,KS,394-3051,Female,30,No,No,No,0,No,Month-to-Month,Paper Check,8,17,,,No
6799-MQQS,69,113,411.7,0,0,No,no,0,0,7,No,6,NC,357-2429,Male,54,No,No,No,0,Yes,One Year,Credit Card,51,3469,,,No
7515-BQEE,71,380,1066.9,0,0,No,no,0,0,8,Yes,0,WI,401-5915,Male,24,Yes,No,No,0,Yes,Two Year,Credit Card,28,1960,,,No
2376-WVEY,3,7,16.3,0,0,No,no,0,0,9,Yes,0,SC,348-6057,Male,56,No,No,No,0,No,Month-to-Month,Direct Debit,12,40,,,No
7689-RFPT,2,6,14.8,12,23.4,Yes,yes,0,0,4,Yes,0,UT,349-3843,Male,60,No,No,No,0,No,Month-to-Month,Direct Debit,23,57,,,No
6013-PBRU,3,6,12.7,0,0,No,no,0,0,1,Yes,0,NC,396-5561,Male,60,No,No,No,0,No,Month-to-Month,Credit Card,14,43,,,No
5096-NJRS,13,39,115.6,0,0,No,no,0,0,2,Yes,0,AR,371-9602,Female,58,No,No,No,0,No,Month-to-Month,Direct Debit,34,441,,,No
4548-XBJX,7,18,47.6,0,0,No,no,0,0,0,No,0,ME,351-2815,Male,43,No,No,No,0,No,Month-to-Month,Paper Check,11,75,,,No
1056-ZSEU,15,75,213.5,0,0,No,no,0,0,1,Yes,0,CT,404-3238,Female,56,No,No,No,0,Yes,Month-to-Month,Paper Check,53,806,,,No
7340-DAUU,4,7,15.8,0,0,No,no,0,0,2,Yes,0,OK,327-1058,Male,75,No,Yes,No,0,Yes,Two Year,Direct Debit,17,65,,,No
7694-QOGF,62,368,925.6,0,0,No,no,0,0,2,Yes,0,AZ,349-7282,Female,57,No,No,No,0,Yes,One Year,Credit Card,29,1794,,,No
6708-ZFIQ,16,56,158.3,0,0,No,no,0,0,1,Yes,0,AK,382-5743,Male,46,No,No,No,0,No,Month-to-Month,Direct Debit,25,393,,,No
1662-ZWHY,16,56,161.6,0,0,No,no,0,0,15,Yes,0,SD,330-1627,Male,29,Yes,No,No,0,No,Month-to-Month,Credit Card,17,272,,,No
0155-AAFX,18,86,161,162,185.4,Yes,yes,0,0,12,No,60,AR,338-6714,Female,19,Yes,No,No,0,No,Month-to-Month,Direct Debit,25,455,,,No
5868-DLPS,10,33,104.3,0,0,No,no,0,0,12,Yes,0,KS,347-9968,Male,32,No,No,No,0,No,Month-to-Month,Credit Card,28,292,,,No
2284-JUVE,72,676,933.4,0,0,No,no,0,0,4,Yes,0,OK,377-4975,Female,41,No,No,No,0,Yes,Two Year,Direct Debit,68,4871,,,No
2428-ERNF,9,51,126,0,0,No,no,0,0,0,No,0,NM,338-6556,Male,33,No,No,No,0,No,One Year,Credit Card,11,98,,,No
8983-CBJM,17,27,86.1,0,0,No,no,0,0,5,No,47,IL,403-6237,Male,82,No,Yes,No,0,Yes,Two Year,Direct Debit,66,1132,,,No
1782-BXIP,23,125,324.1,0,0,No,no,0,0,4,Yes,0,NY,412-6245,Male,48,No,No,No,0,No,Month-to-Month,Credit Card,54,1255,,,No
9438-KAJT,1,5,12,0,0,No,no,0,0,3,Yes,0,WY,377-3417,Male,43,No,No,No,0,No,Month-to-Month,Direct Debit,11,11,,,No
5951-QYBK,6,37,80,0,0,No,no,0,0,7,Yes,0,NC,343-2597,Female,50,No,No,No,0,No,Month-to-Month,Credit Card,36,219,,,No
3832-UBXY,65,438,1032.9,325,682.5,Yes,yes,0,0,0,No,0,WV,344-5766,Male,54,No,No,No,0,No,One Year,Credit Card,13,851,,,No
6365-WUQJ,4,14,47.5,0,0,No,no,0,0,1,No,6,NH,405-1370,Female,30,No,No,No,0,No,Month-to-Month,Credit Card,42,165,,,No
3088-MHDC,35,115,242.1,0,0,No,no,0,0,1,Yes,0,IN,336-4960,Female,41,No,No,No,0,Yes,Month-to-Month,Direct Debit,61,2097,,,No
2817-QXJA,14,43,100.3,0,0,No,no,0,0,0,No,0,NY,405-5083,Female,45,No,No,No,0,No,Two Year,Credit Card,12,172,,,No
0082-ADJL,52,99,209.5,0,0,No,no,0,0,8,Yes,0,AR,345-3614,Male,37,No,No,No,0,Yes,Two Year,Direct Debit,27,1388,,,No
0927-FSMY,49,246,643.2,0,0,No,no,0,0,3,No,33,UT,370-9296,Male,62,No,No,No,0,No,Two Year,Direct Debit,62,3085,,,No
7619-TIAJ,60,210,841,0,0,No,no,0,0,1,Yes,0,DC,402-5076,Male,47,No,No,No,0,Yes,One Year,Direct Debit,48,2875,,,No
7680-RLRV,40,200,476.2,0,0,No,no,0,0,9,Yes,0,AZ,409-3428,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,47,1850,,,No
2192-PVOZ,68,694,1080.2,0,0,No,no,0,0,4,Yes,0,KS,362-2067,Male,63,No,No,No,0,No,Two Year,Credit Card,29,1936,,,No
2472-KMFK,4,7,15.5,0,0,No,no,0,0,9,No,26,CA,388-4331,Female,45,No,No,No,0,Yes,Month-to-Month,Credit Card,16,63,,,Yes
9625-QNNY,5,36,72,0,0,No,no,0,0,5,Yes,0,IN,362-8886,Female,45,No,No,No,0,No,Month-to-Month,Credit Card,25,111,,,No
8802-VFST,6,26,57.9,0,0,No,no,0,0,10,Yes,0,RI,410-4882,Female,40,No,No,No,0,No,Month-to-Month,Direct Debit,29,168,,,No
7401-WRLI,25,109,275.2,0,0,No,no,0,0,5,Yes,0,CT,380-3186,Female,37,No,No,No,0,Yes,Month-to-Month,Credit Card,17,431,,,No
5793-CHUS,42,203,550.5,0,0,No,no,0,0,10,Yes,0,ME,347-9995,Female,25,Yes,No,No,0,Yes,Two Year,Credit Card,38,1625,,,No
6495-EEFL,4,7,16.6,0,0,No,no,0,0,0,No,0,MD,340-9013,Female,36,No,No,No,0,No,Month-to-Month,Credit Card,10,41,,,No
1461-STWS,69,378,754.2,0,0,No,no,0,0,1,Yes,0,NC,362-8378,Male,38,No,No,No,0,Yes,One Year,Credit Card,50,3426,,,No
4124-TPIE,69,134,277.7,345,952.2,Yes,yes,0,0,9,Yes,0,IL,330-7137,Male,68,No,Yes,No,0,Yes,Two Year,Direct Debit,51,3520,,,No
1801-BZIL,39,166,424.1,0,0,No,no,0,0,3,Yes,0,IN,406-8445,Male,72,No,Yes,No,0,No,Two Year,Direct Debit,50,1934,,,No
4511-PTMJ,15,42,123.1,0,0,No,no,0,0,0,No,0,IA,399-5763,Female,34,No,No,No,0,No,Two Year,Credit Card,10,159,,,No
8655-RRML,27,133,371.1,108,324,Yes,yes,0,0,0,No,0,VT,340-9449,Female,54,No,No,No,0,No,One Year,Credit Card,12,322,,,No
8647-SXXI,47,245,751.6,0,0,No,no,0,0,8,Yes,0,LA,361-2170,Female,60,No,No,No,0,No,Month-to-Month,Direct Debit,25,1166,,,No
2465-SJUY,1,2,5,0,0,No,no,0,0,0,No,0,SC,406-6304,Male,32,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,,No
4078-ZXCF,1,2,4,0,0,No,no,0,0,0,No,0,ID,392-5090,Male,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,10,10,,,No
8550-DJDF,38,206,603.4,0,0,No,no,0,0,4,Yes,0,MO,373-7713,Female,51,No,No,No,0,Yes,One Year,Direct Debit,35,1339,,,No
3986-FWFZ,66,530,985.4,0,0,No,no,0,0,7,Yes,0,ME,392-1376,Male,68,No,Yes,No,0,Yes,One Year,Direct Debit,64,4208,,,No
4961-QXJB,25,68,174.2,0,0,No,no,0,0,6,No,53,MS,390-6388,Female,37,No,No,No,0,Yes,One Year,Direct Debit,32,788,,,No
2723-UHOY,63,299,754,504,491.4,Yes,yes,0,0,3,Yes,0,SD,379-7290,Male,57,No,No,No,0,No,One Year,Credit Card,24,1522,,,No
4191-OHCG,17,121,273.7,68,164.9,Yes,yes,0,0,3,Yes,0,GA,411-5677,Male,79,No,Yes,No,0,No,Two Year,Credit Card,39,661,,,No
7583-AUWV,67,430,805.5,0,0,No,no,0,0,0,No,0,VT,400-2738,Female,39,No,No,No,0,No,Two Year,Credit Card,14,953,,,No
4815-HHHJ,1,6,14,0,0,No,no,0,0,7,Yes,0,WV,377-1164,Female,31,No,No,No,0,Yes,Month-to-Month,Direct Debit,40,40,,,No
4747-YXUW,66,365,1053.2,0,0,No,no,0,0,5,Yes,0,SC,348-3830,Male,39,No,No,No,0,Yes,One Year,Direct Debit,52,3400,,,No
0882-ZCSU,1,1,4,0,0,No,no,0,0,10,No,5,AZ,414-4276,Female,20,Yes,No,No,0,No,Month-to-Month,Direct Debit,24,24,,,No
5964-XAYV,18,71,271,0,0,No,no,0,0,9,Yes,0,WV,370-3271,Female,45,No,No,No,0,No,Month-to-Month,Credit Card,19,342,,,No
8410-FIPN,13,89,177.1,0,0,No,no,0,0,0,No,0,NJ,346-2275,Male,36,No,No,No,0,No,Month-to-Month,Direct Debit,16,207,,,No
6154-ANYU,7,47,89.9,28,77.7,Yes,yes,0,0,3,Yes,0,OK,328-7129,Female,61,No,No,No,0,No,Month-to-Month,Direct Debit,44,331,,,No
3459-ASLK,48,160,577,0,0,No,no,0,0,1,Yes,0,LA,278-4740,Female,75,No,Yes,No,0,No,Two Year,Credit Card,19,894,,,No
5323-FWYY,40,72,242.9,160,488,Yes,yes,0,0,5,Yes,0,WV,241-8629,Male,41,No,No,No,0,Yes,One Year,Credit Card,24,988,,,No
7611-POSB,16,88,206.1,0,0,No,no,0,0,0,No,0,IN,299-6812,Female,23,Yes,No,No,0,No,One Year,Direct Debit,11,181,,,No
0984-KLZM,72,437,867.1,0,0,No,no,0,0,5,Yes,0,IA,267-1812,Female,53,No,No,No,0,Yes,One Year,Direct Debit,63,4531,,,No
9113-GTPQ,2,9,28.8,0,0,No,no,0,0,7,Yes,0,MT,325-8282,Female,67,No,Yes,No,0,No,Two Year,Direct Debit,55,121,,,No
1539-AEIA,71,97,355.1,0,0,No,no,0,0,12,No,43,NY,278-7337,Female,63,No,No,No,0,Yes,One Year,Direct Debit,60,4297,,,No
9106-SZPH,12,51,129.3,0,0,No,no,0,0,5,Yes,0,FL,393-6483,Male,47,No,No,No,0,No,Month-to-Month,Credit Card,34,401,,,No
0253-RQZB,54,161,322.4,0,0,No,no,0,0,7,Yes,0,CO,312-8453,Female,50,No,No,No,0,No,One Year,Direct Debit,21,1119,,,No
4749-BWVN,70,348,628.4,0,0,No,no,0,0,9,Yes,0,AZ,306-2844,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,58,4049,,,No
3421-MOIN,27,79,246.1,0,0,No,no,0,0,7,Yes,0,NE,285-4641,Male,51,No,No,No,0,No,Month-to-Month,Credit Card,25,681,,,No
7076-OUBA,21,122,271.3,0,0,No,no,0,0,0,No,0,WY,324-3924,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,8,158,,,No
9065-KEXN,65,117,326.1,0,0,No,no,0,0,5,Yes,0,MO,331-2911,Female,66,No,Yes,No,0,Yes,Two Year,Credit Card,37,2421,,,No
1170-XVEG,57,207,568,0,0,No,no,0,0,23,No,78,IL,375-8939,Male,29,Yes,No,No,0,Yes,Two Year,Direct Debit,30,1688,,,No
4816-RABA,18,83,164,0,0,No,no,0,0,0,No,0,LA,366-1384,Male,25,Yes,No,No,0,No,Two Year,Credit Card,12,222,,,No
3195-CATY,31,134,376.1,0,0,No,no,0,0,13,Yes,0,AZ,296-1678,Male,29,Yes,No,No,0,Yes,One Year,Direct Debit,59,1837,,,No
7130-XDMQ,52,124,364.9,0,0,No,no,0,0,10,Yes,0,OK,368-3800,Male,33,No,No,No,0,Yes,Two Year,Credit Card,55,2861,,,No
7555-ATEQ,47,261,702.4,0,0,No,no,0,0,1,Yes,0,GA,315-1904,Female,59,No,No,No,0,Yes,One Year,Direct Debit,38,1792,,,No
0333-RSML,10,44,83.6,0,0,No,no,0,0,1,Yes,0,AK,296-10085,Female,70,No,Yes,No,0,No,Two Year,Direct Debit,28,296,,,No
6891-EMIE,56,118,338.3,0,0,No,no,0,0,5,No,48,NJ,286-10477,Male,66,No,Yes,No,0,No,Two Year,Direct Debit,38,2128,,,No
4968-LPPW,65,277,845.5,0,0,No,no,0,0,0,No,0,WI,264-2063,Male,21,Yes,No,No,0,No,Two Year,Credit Card,15,967,,,No
6307-VTPR,71,331,785.8,0,0,No,no,0,0,7,Yes,0,OR,262-3570,Male,34,No,No,No,0,Yes,Two Year,Credit Card,35,2479,,,No
0817-YQFZ,2,13,23,0,0,No,no,0,0,0,No,0,MI,343-5758,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,12,28,,,No
8091-MANO,42,282,582.2,0,0,No,no,0,0,1,Yes,0,ID,355-1679,Female,55,No,No,No,0,Yes,One Year,Direct Debit,38,1594,,,No
0939-ZFDO,58,112,348.4,0,0,No,no,0,0,27,Yes,0,UT,370-3909,Female,24,Yes,No,No,0,No,One Year,Direct Debit,32,1831,,,No
6323-IGPR,8,44,113.2,0,0,No,no,0,0,0,No,0,WY,279-3833,Female,59,No,No,No,0,No,Month-to-Month,Credit Card,11,80,,,No
2178-EKWH,67,139,532.8,0,0,No,no,0,0,7,Yes,0,IN,306-6065,Female,61,No,No,No,0,Yes,Month-to-Month,Credit Card,20,1332,,,No
8551-FWVD,1,2,6,0,0,No,no,0,0,5,Yes,0,CO,248-5304,Male,34,No,No,No,0,No,Month-to-Month,Credit Card,39,39,,,No
9610-FEJG,56,387,734.2,0,0,No,no,0,0,0,No,0,CO,342-7989,Male,29,Yes,No,No,0,No,One Year,Credit Card,12,703,,,No
5721-TEVI,4,10,19.3,0,0,No,no,0,0,0,No,0,WI,393-10206,Male,23,Yes,No,No,0,No,Month-to-Month,Credit Card,9,34,,,No
7536-NFZW,64,435,1027.9,0,0,No,no,0,0,9,Yes,0,ID,319-5906,Male,58,No,No,No,0,Yes,Two Year,Direct Debit,51,3305,,,No
6655-LIXS,26,182,411.2,0,0,No,no,0,0,18,Yes,0,CA,341-4336,Male,23,Yes,No,No,0,No,One Year,Direct Debit,26,679,,,Yes
9121-LTNL,62,141,369.6,0,0,No,no,0,0,1,Yes,0,MN,274-5263,Male,47,No,No,No,0,Yes,Month-to-Month,Direct Debit,57,3533,,,No
6487-IBKM,70,134,280.2,0,0,No,no,0,0,2,Yes,0,NC,300-4803,Female,48,No,No,No,0,Yes,Two Year,Direct Debit,43,3046,,,No
1523-NLGD,43,244,602,172,442.9,Yes,yes,0,0,4,Yes,0,WY,275-10019,Female,60,No,No,No,0,Yes,Two Year,Credit Card,40,1732,,,No
1352-KNGO,18,55,109.5,72,167.4,Yes,yes,0,0,24,Yes,0,MN,280-9464,Male,19,Yes,No,No,0,No,Month-to-Month,Direct Debit,34,618,,,No
2217-WASO,55,88,276.4,0,0,No,no,0,0,0,No,0,UT,336-9937,Female,61,No,No,No,0,No,Two Year,Direct Debit,12,674,,,No
7456-KXWM,4,17,56.7,0,0,No,no,0,0,0,No,0,NJ,285-1484,Female,30,No,No,No,0,No,Month-to-Month,Credit Card,7,29,,,No
8462-NTPU,33,267,521.8,0,0,No,no,0,0,0,No,0,NV,306-5231,Female,25,Yes,No,No,0,No,One Year,Paper Check,7,243,,,No
8334-PUXS,63,316,755.9,0,0,No,no,0,0,0,No,0,HI,344-6757,Female,63,No,No,No,0,No,Two Year,Direct Debit,10,620,,,No
7842-AWBL,68,141,407.3,0,0,No,no,0,0,8,Yes,0,DC,335-6090,Female,82,No,Yes,No,0,Yes,Two Year,Direct Debit,69,4652,,,No
0473-XRIZ,45,98,313.3,180,612,Yes,yes,0,0,6,Yes,0,OR,256-7787,Female,52,No,No,No,0,Yes,Two Year,Credit Card,17,753,,,No
0255-YERV,56,271,893.7,0,0,No,no,0,0,7,Yes,0,VT,371-7287,Male,38,No,No,No,0,Yes,Month-to-Month,Direct Debit,39,2162,,,No
1068-MARP,26,89,233.1,0,0,No,no,0,0,2,Yes,0,WV,359-10782,Female,58,No,No,No,0,No,Month-to-Month,Direct Debit,24,627,,,No
9622-BKWV,73,327,732.4,0,0,No,no,0,0,14,Yes,0,KY,305-7479,Female,27,Yes,No,No,0,Yes,Two Year,Direct Debit,52,3810,,,No
4824-DZVT,72,323,866.7,0,0,No,no,0,0,7,Yes,0,NJ,343-9354,Female,58,No,No,No,0,Yes,Two Year,Direct Debit,29,2125,,,No
2929-OMGD,21,76,206.6,0,0,No,no,0,0,3,No,17,AZ,386-6469,Female,64,No,No,No,0,No,Month-to-Month,Direct Debit,35,726,,,No
4140-JQIZ,72,333,1012.9,0,0,No,no,0,0,20,Yes,0,ID,327-9801,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,54,3916,,,No
5381-LCYG,61,332,847.4,0,0,No,no,0,0,18,Yes,0,IA,320-6616,Male,33,No,No,No,0,Yes,One Year,Direct Debit,42,2565,,,No
6851-LRBD,11,78,158.4,0,0,No,no,0,0,8,Yes,0,MA,315-8585,Female,21,Yes,No,No,0,No,One Year,Paper Check,22,250,,,No
9229-THTY,2,17,35.4,0,0,No,no,0,0,1,Yes,0,VT,302-4663,Male,57,No,No,No,0,No,Month-to-Month,Credit Card,41,90,,,No
3244-NMRD,26,107,264.8,0,0,No,no,0,0,0,No,0,KY,324-8117,Male,29,Yes,No,No,0,No,One Year,Direct Debit,10,274,,,No
7419-ANTT,42,197,503.9,0,0,No,no,0,0,3,Yes,0,IN,351-5656,Female,43,No,No,No,0,No,One Year,Credit Card,20,846,,,No
